filename,true,condition,b,c,e,rule_branch,pred_passthrough,prob_passthrough,ptrue_passthrough,pred_gamma,prob_gamma,ptrue_gamma,pred_clahe,prob_clahe,ptrue_clahe,pred_stretch,prob_stretch,ptrue_stretch
data\gtsrb\GTSRB\Training\00020\00007_00008.ppm,20,clean,0.57908,0.515191,0.383598,passthrough,20,0.926721,0.926721,20,0.805819,0.805819,20,0.578107,0.578107,20,0.681241,0.681241
data\gtsrb\GTSRB\Training\00020\00007_00008.ppm,20,lowlight,0.312195,0.629198,0.293651,passthrough,20,0.258277,0.258277,20,0.832711,0.832711,20,0.547523,0.547523,20,0.137067,0.137067
data\gtsrb\GTSRB\Training\00020\00007_00008.ppm,20,foggy,0.705203,0.283118,0.346561,passthrough,20,0.38883,0.38883,25,0.33338,0.021689,20,0.646128,0.646128,20,0.624169,0.624169
data\gtsrb\GTSRB\Training\00020\00007_00008.ppm,20,lowcontrast,0.570106,0.15519,0.219577,passthrough,25,0.50053,0.096047,11,0.133751,0.01663,20,0.633309,0.633309,20,0.386001,0.386001
data\gtsrb\GTSRB\Training\00020\00007_00008.ppm,20,noisy,0.574053,0.522477,0.382275,passthrough,20,0.452526,0.452526,20,0.655327,0.655327,20,0.411222,0.411222,20,0.225383,0.225383
data\gtsrb\GTSRB\Training\00020\00007_00008.ppm,20,mixed,0.570334,0.27484,0.369048,passthrough,20,0.552672,0.552672,25,0.686483,0.041271,20,0.502461,0.502461,20,0.620452,0.620452
data\gtsrb\GTSRB\Training\00020\00006_00017.ppm,20,clean,0.251104,0.277596,0.203488,passthrough,20,0.959989,0.959989,20,0.952473,0.952473,20,0.795005,0.795005,20,0.846367,0.846367
data\gtsrb\GTSRB\Training\00020\00006_00017.ppm,20,lowlight,0.034432,0.134523,0.072093,gamma,20,0.75355,0.75355,20,0.862558,0.862558,20,0.437818,0.437818,20,0.173783,0.173783
data\gtsrb\GTSRB\Training\00020\00006_00017.ppm,20,foggy,0.525025,0.152426,0.166279,passthrough,20,0.71931,0.71931,11,0.355865,0.115056,20,0.706029,0.706029,20,0.923493,0.923493
data\gtsrb\GTSRB\Training\00020\00006_00017.ppm,20,lowcontrast,0.245914,0.083657,0.022674,clahe,20,0.845968,0.845968,25,0.179944,0.160155,20,0.664196,0.664196,20,0.898183,0.898183
data\gtsrb\GTSRB\Training\00020\00006_00017.ppm,20,noisy,0.249706,0.305226,0.361047,passthrough,20,0.862905,0.862905,20,0.856519,0.856519,20,0.581223,0.581223,20,0.563988,0.563988
data\gtsrb\GTSRB\Training\00020\00006_00017.ppm,20,mixed,0.083837,0.115067,0.081977,gamma,20,0.908185,0.908185,20,0.959824,0.959824,20,0.64201,0.64201,20,0.269243,0.269243
data\gtsrb\GTSRB\Training\00020\00004_00006.ppm,20,clean,0.071829,0.036598,0.0,gamma,20,0.878363,0.878363,20,0.388631,0.388631,20,0.157096,0.157096,19,0.802585,0.008511
data\gtsrb\GTSRB\Training\00020\00004_00006.ppm,20,lowlight,7e-06,0.00034,0.0,gamma,19,0.689641,0.020058,19,0.810619,0.007557,20,0.536109,0.536109,19,0.652923,0.025319
data\gtsrb\GTSRB\Training\00020\00004_00006.ppm,20,foggy,0.426597,0.020541,0.0,clahe,31,0.170933,0.013314,31,0.326994,0.004539,25,0.200296,0.138684,38,0.155793,0.044745
data\gtsrb\GTSRB\Training\00020\00004_00006.ppm,20,lowcontrast,0.073229,0.011101,0.0,gamma,20,0.72839,0.72839,20,0.268433,0.268433,20,0.508986,0.508986,19,0.652923,0.025319
data\gtsrb\GTSRB\Training\00020\00004_00006.ppm,20,noisy,0.083408,0.106166,0.3125,gamma,38,0.108285,0.028812,40,0.165749,0.064056,2,0.250689,0.152652,25,0.164911,0.007332
data\gtsrb\GTSRB\Training\00020\00004_00006.ppm,20,mixed,0.004601,0.005016,0.0,gamma,19,0.781355,0.008941,20,0.479127,0.479127,20,0.486424,0.486424,19,0.652923,0.025319
data\gtsrb\GTSRB\Training\00020\00003_00019.ppm,20,clean,0.434797,0.405846,0.115148,passthrough,20,0.947692,0.947692,20,0.932141,0.932141,20,0.684725,0.684725,20,0.594536,0.594536
data\gtsrb\GTSRB\Training\00020\00003_00019.ppm,20,lowlight,0.131917,0.205884,0.05665,passthrough,13,0.162033,0.015891,20,0.680987,0.680987,30,0.364305,0.028617,13,0.175456,0.014085
data\gtsrb\GTSRB\Training\00020\00003_00019.ppm,20,foggy,0.625944,0.222906,0.063732,stretch,20,0.694913,0.694913,25,0.174648,0.119629,20,0.866007,0.866007,20,0.897177,0.897177
data\gtsrb\GTSRB\Training\00020\00003_00019.ppm,20,lowcontrast,0.44248,0.121942,0.0,stretch,20,0.422257,0.422257,11,0.10627,0.042844,20,0.791112,0.791112,20,0.905641,0.905641
data\gtsrb\GTSRB\Training\00020\00003_00019.ppm,20,noisy,0.436405,0.419488,0.350062,passthrough,20,0.248943,0.248943,20,0.390168,0.390168,20,0.242906,0.242906,40,0.16079,0.084048
data\gtsrb\GTSRB\Training\00020\00003_00019.ppm,20,mixed,0.188954,0.121522,0.0,passthrough,13,0.363073,0.13944,13,0.299717,0.108872,20,0.367599,0.367599,13,0.304071,0.020963
data\gtsrb\GTSRB\Training\00020\00000_00028.ppm,20,clean,0.12358,0.091858,0.023157,clahe,20,0.769165,0.769165,20,0.475426,0.475426,20,0.246547,0.246547,23,0.409107,0.074643
data\gtsrb\GTSRB\Training\00020\00000_00028.ppm,20,lowlight,0.001762,0.02983,0.009943,gamma,19,0.521383,0.029603,23,0.468266,0.102218,23,0.180305,0.119593,19,0.743339,0.015507
data\gtsrb\GTSRB\Training\00020\00000_00028.ppm,20,foggy,0.45498,0.050837,0.014305,clahe,25,0.243769,0.064083,32,0.201059,0.016313,25,0.310815,0.232944,25,0.283656,0.184532
data\gtsrb\GTSRB\Training\00020\00000_00028.ppm,20,lowcontrast,0.122572,0.027846,0.01315,clahe,20,0.780596,0.780596,13,0.207363,0.131503,20,0.341014,0.341014,19,0.58957,0.027727
data\gtsrb\GTSRB\Training\00020\00000_00028.ppm,20,noisy,0.12825,0.147362,0.323177,passthrough,20,0.131788,0.131788,13,0.146133,0.094758,20,0.165951,0.165951,23,0.142608,0.029965
data\gtsrb\GTSRB\Training\00020\00000_00028.ppm,20,mixed,0.380059,0.102432,0.148181,clahe,25,0.41313,0.057537,25,0.682163,0.017924,24,0.299537,0.189172,24,0.301978,0.077087
data\gtsrb\GTSRB\Training\00020\00003_00020.ppm,20,clean,0.438023,0.423133,0.112347,passthrough,20,0.925416,0.925416,20,0.869287,0.869287,20,0.508021,0.508021,20,0.526346,0.526346
data\gtsrb\GTSRB\Training\00020\00003_00020.ppm,20,lowlight,0.138958,0.225599,0.057008,passthrough,13,0.212457,0.014466,20,0.596859,0.596859,30,0.447964,0.037071,13,0.175405,0.015128
data\gtsrb\GTSRB\Training\00020\00003_00020.ppm,20,foggy,0.627708,0.232435,0.060623,stretch,20,0.615731,0.615731,25,0.183762,0.122942,20,0.77929,0.77929,20,0.801359,0.801359
data\gtsrb\GTSRB\Training\00020\00003_00020.ppm,20,lowcontrast,0.445395,0.127198,0.0,stretch,20,0.427255,0.427255,11,0.108484,0.049365,20,0.725734,0.725734,20,0.899527,0.899527
data\gtsrb\GTSRB\Training\00020\00003_00020.ppm,20,noisy,0.439027,0.431951,0.317853,passthrough,24,0.128699,0.118278,24,0.143822,0.129517,40,0.185743,0.111458,40,0.114988,0.044567
data\gtsrb\GTSRB\Training\00020\00003_00020.ppm,20,mixed,0.21085,0.158106,0.051446,passthrough,20,0.247532,0.247532,13,0.369655,0.245651,20,0.460564,0.460564,13,0.367079,0.013499
data\gtsrb\GTSRB\Training\00020\00003_00002.ppm,20,clean,0.410647,0.318232,0.152124,passthrough,20,0.889566,0.889566,20,0.885519,0.885519,20,0.392871,0.392871,20,0.459254,0.459254
data\gtsrb\GTSRB\Training\00020\00003_00002.ppm,20,lowlight,0.097397,0.132481,0.07722,gamma,13,0.20635,0.027644,20,0.511979,0.511979,40,0.412364,0.035336,7,0.128464,0.011652
data\gtsrb\GTSRB\Training\00020\00003_00002.ppm,20,foggy,0.61261,0.174561,0.076448,passthrough,20,0.59857,0.59857,25,0.177891,0.046518,20,0.64743,0.64743,20,0.798881,0.798881
data\gtsrb\GTSRB\Training\00020\00003_00002.ppm,20,lowcontrast,0.417951,0.095646,0.060232,clahe,20,0.309677,0.309677,12,0.164698,0.026122,20,0.49271,0.49271,20,0.840357,0.840357
data\gtsrb\GTSRB\Training\00020\00003_00002.ppm,20,noisy,0.411965,0.337727,0.324324,passthrough,20,0.189442,0.189442,20,0.323454,0.323454,40,0.373274,0.085661,40,0.339874,0.042311
data\gtsrb\GTSRB\Training\00020\00003_00002.ppm,20,mixed,0.191188,0.2192,0.09112,passthrough,30,0.388441,0.012322,40,0.125362,0.094758,40,0.453229,0.109062,13,0.186265,0.007924
data\gtsrb\GTSRB\Training\00020\00005_00019.ppm,20,clean,0.211485,0.306838,0.126812,passthrough,20,0.912185,0.912185,20,0.891873,0.891873,20,0.608306,0.608306,20,0.794968,0.794968
data\gtsrb\GTSRB\Training\00020\00005_00019.ppm,20,lowlight,0.032668,0.178775,0.050207,gamma,20,0.905928,0.905928,20,0.802321,0.802321,20,0.395055,0.395055,20,0.436052,0.436052
data\gtsrb\GTSRB\Training\00020\00005_00019.ppm,20,foggy,0.503276,0.16851,0.110248,passthrough,20,0.77027,0.77027,20,0.292499,0.292499,20,0.549143,0.549143,20,0.831582,0.831582
data\gtsrb\GTSRB\Training\00020\00005_00019.ppm,20,lowcontrast,0.207628,0.092599,0.050207,clahe,20,0.921078,0.921078,20,0.389309,0.389309,20,0.355193,0.355193,20,0.926572,0.926572
data\gtsrb\GTSRB\Training\00020\00005_00019.ppm,20,noisy,0.212404,0.327043,0.337474,passthrough,20,0.415044,0.415044,20,0.55214,0.55214,23,0.519803,0.188218,20,0.322323,0.322323
data\gtsrb\GTSRB\Training\00020\00005_00019.ppm,20,mixed,0.452649,0.207314,0.22412,passthrough,20,0.694528,0.694528,25,0.519671,0.287144,20,0.530113,0.530113,20,0.51328,0.51328
data\gtsrb\GTSRB\Training\00020\00007_00005.ppm,20,clean,0.605342,0.53934,0.364796,passthrough,20,0.843474,0.843474,20,0.571666,0.571666,20,0.676756,0.676756,20,0.655841,0.655841
data\gtsrb\GTSRB\Training\00020\00007_00005.ppm,20,lowlight,0.356348,0.692287,0.313776,passthrough,20,0.137201,0.137201,20,0.735116,0.735116,20,0.554218,0.554218,23,0.176253,0.112859
data\gtsrb\GTSRB\Training\00020\00007_00005.ppm,20,foggy,0.719718,0.296466,0.335459,passthrough,25,0.516356,0.189126,11,0.413822,0.012848,20,0.635322,0.635322,20,0.393224,0.393224
data\gtsrb\GTSRB\Training\00020\00007_00005.ppm,20,lowcontrast,0.597714,0.162463,0.246173,passthrough,25,0.372924,0.07419,11,0.183964,0.010469,20,0.556867,0.556867,25,0.479869,0.195152
data\gtsrb\GTSRB\Training\00020\00007_00005.ppm,20,noisy,0.59896,0.536126,0.346939,passthrough,20,0.52899,0.52899,20,0.361221,0.361221,20,0.393223,0.393223,20,0.408159,0.408159
data\gtsrb\GTSRB\Training\00020\00007_00005.ppm,20,mixed,0.596319,0.253117,0.316327,passthrough,25,0.339108,0.237766,25,0.412669,0.031503,20,0.534412,0.534412,20,0.481605,0.481605
data\gtsrb\GTSRB\Training\00020\00000_00029.ppm,20,clean,0.116613,0.168341,0.043199,gamma,20,0.784911,0.784911,20,0.428224,0.428224,20,0.270906,0.270906,19,0.355881,0.042869
data\gtsrb\GTSRB\Training\00020\00000_00029.ppm,20,lowlight,0.007472,0.136207,0.011097,gamma,19,0.384281,0.03259,23,0.344519,0.083008,19,0.153497,0.086143,19,0.368508,0.03777
data\gtsrb\GTSRB\Training\00020\00000_00029.ppm,20,foggy,0.450883,0.092761,0.025365,clahe,32,0.160692,0.063595,32,0.169401,0.021125,20,0.32687,0.32687,20,0.18269,0.18269
data\gtsrb\GTSRB\Training\00020\00000_00029.ppm,20,lowcontrast,0.11471,0.050726,0.012326,gamma,20,0.569142,0.569142,13,0.228534,0.150705,20,0.520812,0.520812,19,0.39157,0.02912
data\gtsrb\GTSRB\Training\00020\00000_00029.ppm,20,noisy,0.122705,0.196908,0.31793,passthrough,23,0.18645,0.056621,13,0.187074,0.095645,20,0.26373,0.26373,23,0.219966,0.018523
data\gtsrb\GTSRB\Training\00020\00000_00029.ppm,20,mixed,0.113255,0.099903,0.087508,gamma,24,0.227371,0.032363,24,0.379084,0.048449,20,0.178973,0.178973,23,0.265179,0.015712
data\gtsrb\GTSRB\Training\00020\00003_00013.ppm,20,clean,0.427259,0.358879,0.125926,passthrough,20,0.918676,0.918676,20,0.937701,0.937701,20,0.61087,0.61087,20,0.54911,0.54911
data\gtsrb\GTSRB\Training\00020\00003_00013.ppm,20,lowlight,0.115169,0.161854,0.058796,gamma,13,0.182528,0.019736,20,0.568064,0.568064,30,0.300802,0.023295,13,0.156959,0.015816
data\gtsrb\GTSRB\Training\00020\00003_00013.ppm,20,foggy,0.621781,0.197107,0.069444,stretch,20,0.74606,0.74606,25,0.174581,0.133165,20,0.761445,0.761445,20,0.875165,0.875165
data\gtsrb\GTSRB\Training\00020\00003_00013.ppm,20,lowcontrast,0.434753,0.108,0.025926,stretch,20,0.431348,0.431348,11,0.112548,0.043878,20,0.716316,0.716316,20,0.886801,0.886801
data\gtsrb\GTSRB\Training\00020\00003_00013.ppm,20,noisy,0.425679,0.375563,0.343519,passthrough,20,0.223571,0.223571,20,0.195898,0.195898,20,0.238686,0.238686,40,0.178316,0.044133
data\gtsrb\GTSRB\Training\00020\00003_00013.ppm,20,mixed,0.431527,0.162324,0.106019,passthrough,20,0.427248,0.427248,25,0.41228,0.126847,20,0.358706,0.358706,20,0.244314,0.244314
data\gtsrb\GTSRB\Training\00020\00004_00026.ppm,20,clean,0.066802,0.042465,0.0,gamma,20,0.945554,0.945554,20,0.871981,0.871981,20,0.364598,0.364598,19,0.80053,0.008403
data\gtsrb\GTSRB\Training\00020\00004_00026.ppm,20,lowlight,0.0,0.0,0.0,gamma,19,0.711477,0.017278,19,0.732842,0.007656,20,0.426741,0.426741,19,0.652923,0.025319
data\gtsrb\GTSRB\Training\00020\00004_00026.ppm,20,foggy,0.423673,0.023793,0.0,clahe,31,0.151309,0.026438,31,0.301505,0.009386,20,0.353129,0.353129,20,0.118024,0.118024
data\gtsrb\GTSRB\Training\00020\00004_00026.ppm,20,lowcontrast,0.067664,0.013025,0.0,gamma,20,0.741298,0.741298,20,0.587196,0.587196,20,0.888739,0.888739,19,0.652923,0.025319
data\gtsrb\GTSRB\Training\00020\00004_00026.ppm,20,noisy,0.080991,0.108675,0.302296,gamma,40,0.102181,0.046027,40,0.299304,0.057472,40,0.283814,0.071259,23,0.226915,0.00783
data\gtsrb\GTSRB\Training\00020\00004_00026.ppm,20,mixed,0.283885,0.005362,0.0,clahe,13,0.165551,0.105344,31,0.371723,0.004833,20,0.15319,0.15319,20,0.458613,0.458613
data\gtsrb\GTSRB\Training\00020\00002_00020.ppm,20,clean,0.284534,0.269131,0.210243,passthrough,20,0.870377,0.870377,20,0.757504,0.757504,20,0.494518,0.494518,20,0.504253,0.504253
data\gtsrb\GTSRB\Training\00020\00002_00020.ppm,20,lowlight,0.037846,0.08716,0.016846,gamma,19,0.141988,0.012018,20,0.552998,0.552998,25,0.178699,0.084786,19,0.534732,0.013921
data\gtsrb\GTSRB\Training\00020\00002_00020.ppm,20,foggy,0.543439,0.147636,0.053571,stretch,20,0.522797,0.522797,25,0.278442,0.072467,20,0.584072,0.584072,20,0.70014,0.70014
data\gtsrb\GTSRB\Training\00020\00002_00020.ppm,20,lowcontrast,0.287818,0.080939,0.0,clahe,20,0.824258,0.824258,25,0.171673,0.133934,20,0.468218,0.468218,20,0.901475,0.901475
data\gtsrb\GTSRB\Training\00020\00002_00020.ppm,20,noisy,0.284972,0.291034,0.366914,passthrough,20,0.142159,0.142159,23,0.188026,0.184535,20,0.224303,0.224303,40,0.116223,0.106351
data\gtsrb\GTSRB\Training\00020\00002_00020.ppm,20,mixed,0.379533,0.085065,0.0,clahe,13,0.283974,0.074299,32,0.110769,0.01471,20,0.369768,0.369768,20,0.47837,0.47837
data\gtsrb\GTSRB\Training\00020\00007_00006.ppm,20,clean,0.612169,0.517718,0.390212,passthrough,20,0.900728,0.900728,20,0.588153,0.588153,20,0.591261,0.591261,20,0.743641,0.743641
data\gtsrb\GTSRB\Training\00020\00007_00006.ppm,20,lowlight,0.354186,0.663907,0.313492,passthrough,20,0.133066,0.133066,20,0.828487,0.828487,20,0.499523,0.499523,13,0.14209,0.096059
data\gtsrb\GTSRB\Training\00020\00007_00006.ppm,20,foggy,0.7234,0.284501,0.365079,passthrough,25,0.318847,0.300829,11,0.311334,0.015832,20,0.511051,0.511051,20,0.500394,0.500394
data\gtsrb\GTSRB\Training\00020\00007_00006.ppm,20,lowcontrast,0.602905,0.155054,0.259259,passthrough,25,0.339759,0.072594,11,0.184341,0.007545,20,0.436811,0.436811,25,0.340851,0.234821
data\gtsrb\GTSRB\Training\00020\00007_00006.ppm,20,noisy,0.606002,0.521469,0.376984,passthrough,20,0.544716,0.544716,20,0.378155,0.378155,20,0.543488,0.543488,20,0.346865,0.346865
data\gtsrb\GTSRB\Training\00020\00007_00006.ppm,20,mixed,0.561075,0.439012,0.332011,passthrough,20,0.539692,0.539692,25,0.318057,0.143783,20,0.544145,0.544145,20,0.772582,0.772582
data\gtsrb\GTSRB\Training\00020\00002_00015.ppm,20,clean,0.259948,0.245244,0.240056,passthrough,20,0.916692,0.916692,20,0.826744,0.826744,20,0.469565,0.469565,20,0.561349,0.561349
data\gtsrb\GTSRB\Training\00020\00002_00015.ppm,20,lowlight,0.028674,0.072755,0.0,gamma,19,0.204575,0.016702,20,0.78226,0.78226,20,0.129636,0.129636,19,0.64471,0.024301
data\gtsrb\GTSRB\Training\00020\00002_00015.ppm,20,foggy,0.529916,0.134508,0.074006,passthrough,20,0.589569,0.589569,25,0.206819,0.064175,20,0.699614,0.699614,20,0.812801,0.812801
data\gtsrb\GTSRB\Training\00020\00002_00015.ppm,20,lowcontrast,0.262087,0.073889,0.0,clahe,20,0.920604,0.920604,32,0.119257,0.112563,20,0.474011,0.474011,20,0.870809,0.870809
data\gtsrb\GTSRB\Training\00020\00002_00015.ppm,20,noisy,0.259906,0.268079,0.366327,passthrough,20,0.225042,0.225042,20,0.291321,0.291321,20,0.256085,0.256085,23,0.136719,0.079662
data\gtsrb\GTSRB\Training\00020\00002_00015.ppm,20,mixed,0.259043,0.129374,0.168825,passthrough,20,0.500069,0.500069,20,0.405192,0.405192,19,0.268029,0.16537,23,0.216151,0.155819
data\gtsrb\GTSRB\Training\00020\00004_00027.ppm,20,clean,0.064982,0.039518,0.0,gamma,20,0.908789,0.908789,20,0.827733,0.827733,20,0.459717,0.459717,19,0.798719,0.009395
data\gtsrb\GTSRB\Training\00020\00004_00027.ppm,20,lowlight,0.0,0.0,0.0,gamma,19,0.697534,0.019034,19,0.821803,0.006018,20,0.429055,0.429055,19,0.652923,0.025319
data\gtsrb\GTSRB\Training\00020\00004_00027.ppm,20,foggy,0.42269,0.022155,0.0,clahe,31,0.145185,0.019779,31,0.296903,0.008135,25,0.246312,0.173936,13,0.130986,0.065267
data\gtsrb\GTSRB\Training\00020\00004_00027.ppm,20,lowcontrast,0.06579,0.012403,0.0,gamma,20,0.687514,0.687514,20,0.56898,0.56898,20,0.885299,0.885299,19,0.652923,0.025319
data\gtsrb\GTSRB\Training\00020\00004_00027.ppm,20,noisy,0.078954,0.105852,0.270319,gamma,7,0.123536,0.045356,38,0.139154,0.078102,40,0.153114,0.125652,25,0.149486,0.006593
data\gtsrb\GTSRB\Training\00020\00004_00027.ppm,20,mixed,0.065723,0.06046,0.005806,gamma,24,0.163517,0.014886,40,0.256081,0.024158,40,0.231313,0.116123,19,0.814052,0.004421
data\gtsrb\GTSRB\Training\00020\00006_00020.ppm,20,clean,0.291383,0.302993,0.251818,passthrough,20,0.896208,0.896208,20,0.895367,0.895367,20,0.776723,0.776723,20,0.820255,0.820255
data\gtsrb\GTSRB\Training\00020\00006_00020.ppm,20,lowlight,0.049405,0.16071,0.115,gamma,20,0.701394,0.701394,20,0.81821,0.81821,20,0.533509,0.533509,20,0.265832,0.265832
data\gtsrb\GTSRB\Training\00020\00006_00020.ppm,20,foggy,0.547193,0.166414,0.213636,passthrough,20,0.796582,0.796582,25,0.347778,0.195291,20,0.742258,0.742258,20,0.862619,0.862619
data\gtsrb\GTSRB\Training\00020\00006_00020.ppm,20,lowcontrast,0.285112,0.091145,0.049091,clahe,20,0.77787,0.77787,25,0.318321,0.310995,20,0.688141,0.688141,20,0.843379,0.843379
data\gtsrb\GTSRB\Training\00020\00006_00020.ppm,20,noisy,0.292693,0.328508,0.367727,passthrough,20,0.690471,0.690471,20,0.789731,0.789731,20,0.562563,0.562563,20,0.504356,0.504356
data\gtsrb\GTSRB\Training\00020\00006_00020.ppm,20,mixed,0.099045,0.125367,0.115909,gamma,20,0.843622,0.843622,20,0.897941,0.897941,20,0.629454,0.629454,20,0.465765,0.465765
data\gtsrb\GTSRB\Training\00020\00006_00002.ppm,20,clean,0.170173,0.174327,0.144133,passthrough,20,0.72805,0.72805,20,0.34166,0.34166,20,0.368872,0.368872,20,0.71276,0.71276
data\gtsrb\GTSRB\Training\00020\00006_00002.ppm,20,lowlight,0.008683,0.042898,0.05102,gamma,19,0.212869,0.173976,20,0.689421,0.689421,42,0.198757,0.107088,19,0.720847,0.018707
data\gtsrb\GTSRB\Training\00020\00006_00002.ppm,20,foggy,0.480522,0.096022,0.080357,clahe,32,0.136751,0.096911,11,0.219758,0.030282,20,0.243341,0.243341,20,0.213024,0.213024
data\gtsrb\GTSRB\Training\00020\00006_00002.ppm,20,lowcontrast,0.166322,0.052581,0.0,clahe,20,0.659128,0.659128,32,0.170803,0.030653,20,0.137764,0.137764,20,0.421891,0.421891
data\gtsrb\GTSRB\Training\00020\00006_00002.ppm,20,noisy,0.173414,0.205044,0.329082,passthrough,13,0.142383,0.134761,20,0.285184,0.285184,20,0.402744,0.402744,13,0.125469,0.043898
data\gtsrb\GTSRB\Training\00020\00006_00002.ppm,20,mixed,0.368597,0.148249,0.303571,passthrough,20,0.244868,0.244868,25,0.451095,0.111063,20,0.726714,0.726714,20,0.241599,0.241599
data\gtsrb\GTSRB\Training\00020\00006_00022.ppm,20,clean,0.297182,0.308148,0.254174,passthrough,20,0.858708,0.858708,20,0.900546,0.900546,20,0.839886,0.839886,20,0.723799,0.723799
data\gtsrb\GTSRB\Training\00020\00006_00022.ppm,20,lowlight,0.052422,0.171477,0.104267,gamma,20,0.655506,0.655506,20,0.720987,0.720987,20,0.398384,0.398384,23,0.165674,0.131275
data\gtsrb\GTSRB\Training\00020\00006_00022.ppm,20,foggy,0.550396,0.169228,0.17885,passthrough,20,0.620343,0.620343,25,0.447581,0.1166,20,0.755878,0.755878,20,0.848251,0.848251
data\gtsrb\GTSRB\Training\00020\00006_00022.ppm,20,lowcontrast,0.292389,0.092748,0.041558,clahe,20,0.795415,0.795415,25,0.435225,0.184503,20,0.702828,0.702828,20,0.837931,0.837931
data\gtsrb\GTSRB\Training\00020\00006_00022.ppm,20,noisy,0.297879,0.328488,0.360297,passthrough,20,0.710467,0.710467,20,0.743257,0.743257,20,0.58956,0.58956,20,0.513506,0.513506
data\gtsrb\GTSRB\Training\00020\00006_00022.ppm,20,mixed,0.094221,0.21463,0.181076,gamma,20,0.530245,0.530245,20,0.742929,0.742929,20,0.467551,0.467551,20,0.161481,0.161481
data\gtsrb\GTSRB\Training\00020\00001_00017.ppm,20,clean,0.13703,0.267404,0.089286,passthrough,20,0.958425,0.958425,20,0.944737,0.944737,20,0.814113,0.814113,20,0.800159,0.800159
data\gtsrb\GTSRB\Training\00020\00001_00017.ppm,20,lowlight,0.016374,0.084947,0.044913,gamma,20,0.399025,0.399025,20,0.865152,0.865152,20,0.722325,0.722325,19,0.307597,0.110175
data\gtsrb\GTSRB\Training\00020\00001_00017.ppm,20,foggy,0.462399,0.146878,0.079545,passthrough,31,0.343052,0.118421,31,0.192328,0.06465,20,0.564015,0.564015,20,0.514993,0.514993
data\gtsrb\GTSRB\Training\00020\00001_00017.ppm,20,lowcontrast,0.133389,0.080246,0.053571,clahe,20,0.918129,0.918129,31,0.264661,0.162373,20,0.452041,0.452041,20,0.479999,0.479999
data\gtsrb\GTSRB\Training\00020\00001_00017.ppm,20,noisy,0.147316,0.281534,0.29329,passthrough,20,0.536151,0.536151,20,0.709852,0.709852,20,0.515779,0.515779,20,0.187657,0.187657
data\gtsrb\GTSRB\Training\00020\00001_00017.ppm,20,mixed,0.262075,0.124497,0.074675,passthrough,20,0.750682,0.750682,31,0.385521,0.041518,20,0.602991,0.602991,20,0.935177,0.935177
data\gtsrb\GTSRB\Training\00020\00006_00014.ppm,20,clean,0.218968,0.252475,0.168803,passthrough,20,0.972723,0.972723,20,0.897384,0.897384,20,0.719856,0.719856,20,0.923557,0.923557
data\gtsrb\GTSRB\Training\00020\00006_00014.ppm,20,lowlight,0.023918,0.106705,0.069801,gamma,20,0.805954,0.805954,20,0.92934,0.92934,20,0.296378,0.296378,19,0.279386,0.124089
